graph_id,maxcut,C_init,C_opt,cut_P,p,beta_1,gamma_1
4186.0,12.0,6.5,8.44165506649919,0.10441837569884199,1.0,-0.11312731850926327,-0.17238909260425167
4187.0,12.0,7.0,8.885434206142541,0.0765752407484365,1.0,-0.10861800927251779,-0.16518244908249258
4188.0,12.0,7.0,8.88044419145542,0.07135658835906349,1.0,-0.10793683016457938,-0.16358885687701966
4189.0,12.0,7.5,9.268915816944927,0.10437285664895132,1.0,-0.1021163050901531,-0.15420969516633612
4190.0,13.0,6.5,8.816527361772925,0.17206644885026665,1.0,-0.12499999979439416,-0.18376891662273326
4191.0,13.0,7.0,8.990165236755143,0.13108489523216943,1.0,-0.1118216084528582,-0.16860633866710975
4192.0,13.0,7.0,9.083561705938738,0.1284621376052334,1.0,-0.1147949912448893,-0.17091628324418323
4193.0,13.0,7.5,9.358288210840291,0.09718383411486993,1.0,-0.1048969877755058,-0.15873398601303784
4194.0,13.0,7.0,9.186152113015781,0.12534053669350187,1.0,-0.11780118101850393,-0.17314216477803793
4195.0,13.0,7.5,9.439100722295198,0.09511420125230854,1.0,-0.107447522686051,-0.16115494692629484
4196.0,13.0,7.5,9.518309991963665,0.09304559772636464,1.0,-0.10997771599631699,-0.16299258527683103
4197.0,13.0,8.0,9.83633720545847,0.06969243439085777,1.0,-0.10186892458820351,-0.15210747193142526
4198.0,12.0,8.0,9.702615688202187,0.13851784975638332,1.0,-0.0972424615319866,-0.14638742611488093
4199.0,12.0,8.0,9.63766228685047,0.08405943493955538,1.0,-0.09524784850816011,-0.14290074660064042
4200.0,13.0,8.0,9.713791469213284,0.06861960800597289,1.0,-0.09763927955177593,-0.1475240478410237
4201.0,13.0,7.5,9.498635861353883,0.09680217494515773,1.0,-0.10895148708739856,-0.15990566926331465
4202.0,13.0,8.0,9.827750110849069,0.07264955115512918,1.0,-0.10130983390546414,-0.15063064585723862
4203.0,13.0,8.0,9.892143462207844,0.07075816475548155,1.0,-0.10348130791399127,-0.15220983729919135
4204.0,13.0,8.5,10.212367158059944,0.050861852742855075,1.0,-0.09546688712438976,-0.14136320136295583
4205.0,12.0,7.5,9.428899697117215,0.12297004246936852,1.0,-0.1068146989195389,-0.1599356143030907
4206.0,12.0,8.0,9.76852460242199,0.18886910727851483,1.0,-0.09944252326364417,-0.14924452381616118
4207.0,13.0,7.5,9.602364635988785,0.17658664543208186,1.0,-0.11271104376383746,-0.1646348338304631
4208.0,13.0,8.0,9.844573457129071,0.13713990628023487,1.0,-0.1019065175973846,-0.15215935207543835
4209.0,13.0,8.0,9.961780111720168,0.13691921482493455,1.0,-0.1057126027306922,-0.15376779727865067
4210.0,13.0,8.5,10.267746008649393,0.1067945516699717,1.0,-0.097275830394947,-0.14332620598732518
4211.0,13.0,8.5,10.369000673761079,0.10596596950690193,1.0,-0.10070585166179631,-0.1452485575370243
4212.0,13.0,9.0,10.674467024965509,0.08075204430279193,1.0,-0.09230285834496856,-0.13424828231981908
4213.0,11.0,7.5,9.264365848945255,0.2204908277599276,1.0,-0.10134288344339408,-0.1536271013701295
4214.0,11.0,7.5,9.19065921347187,0.1296824848680389,1.0,-0.0990577332162662,-0.1503991318770545
4215.0,11.0,7.5,9.334453228766616,0.168017212557689,1.0,-0.10315066915892052,-0.1550235247102337
4216.0,12.0,7.5,9.349599259154447,0.06672008807691907,1.0,-0.10364447766355438,-0.15683428079071482
4217.0,12.0,7.5,9.360792682303067,0.0672395205122817,1.0,-0.10401359542467029,-0.15826470262219627
4218.0,12.0,8.0,9.760130667405273,0.05518204053931071,1.0,-0.09874484687435925,-0.14791327871928334
4219.0,11.0,7.5,9.204916674365348,0.17812479798928937,1.0,-0.09940992112155572,-0.15244015095758778
4220.0,11.0,7.5,9.12863462192571,0.12665184051241155,1.0,-0.09700150183514857,-0.14812660686058882
4221.0,11.0,7.5,9.265344824264394,0.12541190763736923,1.0,-0.10094428393813044,-0.15325018627934808
4222.0,12.0,7.5,9.274724814899386,0.12412416349817622,1.0,-0.10130425037924791,-0.15377111308892077
4223.0,12.0,7.5,9.358172265365486,0.12286372340325571,1.0,-0.10451946587410355,-0.15820682751014734
4224.0,12.0,8.0,9.700797328235788,0.09846996623726215,1.0,-0.09687983377219232,-0.14564153703010055
4225.0,11.0,7.5,9.131512471873133,0.168991093056541,1.0,-0.09711044101726472,-0.14837719466683827
4226.0,11.0,7.5,9.340340637053972,0.23508912908736462,1.0,-0.10388090035519969,-0.15649267786982443
4227.0,12.0,7.5,9.284186846373256,0.06817208168006633,1.0,-0.10156909856982216,-0.15563048200663407
4228.0,12.0,7.5,9.294788134619797,0.06885500246311074,1.0,-0.10192537057497672,-0.15708759550321574
4229.0,12.0,8.0,9.70558437468639,0.05639462201427112,1.0,-0.09701528944606365,-0.14646787826940433
4230.0,11.0,7.5,9.256865912974993,0.20476243374254888,1.0,-0.101336685060305,-0.15241357903589367
4231.0,12.0,7.5,9.269010632680978,0.06376423915202165,1.0,-0.10176458499648713,-0.15370729976890485
4232.0,12.0,7.5,9.205009752962054,0.06127643416161002,1.0,-0.0991656112537037,-0.15121164013914057
4233.0,12.0,8.0,9.636920471855964,0.05114055654115001,1.0,-0.09492710442636453,-0.14238698608244155
4234.0,12.0,7.5,9.423827075270479,0.1257968843706199,1.0,-0.10609374070055805,-0.15820549003761866
4235.0,12.0,7.5,9.437973777820027,0.126425865800777,1.0,-0.10654435967865152,-0.16011840032600494
4236.0,12.0,8.0,9.821113164922599,0.09907223174095028,1.0,-0.10076114025556146,-0.14945433253425988
4237.0,13.0,7.5,9.519560007127064,0.08919792830673147,1.0,-0.1096423891651972,-0.16236683435778543
4238.0,13.0,8.0,9.830046923144089,0.07260766261283523,1.0,-0.10108442669171464,-0.15006834584284595
4239.0,13.0,8.0,9.839258026466334,0.07339855311202365,1.0,-0.10137878734314405,-0.15126315964288017
4240.0,13.0,8.5,10.210111048757879,0.06008240668611363,1.0,-0.09510325663591214,-0.14079952366344145
4241.0,11.0,7.5,9.261776357403724,0.08593031666632822,1.0,-0.1008166697300719,-0.15294280696006882
4242.0,12.0,8.0,9.698859821565128,0.055801764320718476,1.0,-0.09679941035296298,-0.1455914880173404
4243.0,11.0,7.5,9.003707892921827,0.0856698323531743,1.0,-0.09288708297961311,-0.14170395864344745
4244.0,12.0,7.5,9.205905975611541,0.06525597771132897,1.0,-0.0996873778387948,-0.15224677660155916
4245.0,11.0,7.5,9.186916163113896,0.1303182638553225,1.0,-0.09901618390653998,-0.15004371149543044
4246.0,12.0,7.5,9.136111523742267,0.062001856527794386,1.0,-0.09687412555006915,-0.1483652016107341
4247.0,12.0,8.0,9.580933501445037,0.051688147953486176,1.0,-0.09309037056797258,-0.1399757441418827
4248.0,12.0,8.0,9.752526318276916,0.0973891926875415,1.0,-0.09858336268561928,-0.14699297557142646
4249.0,13.0,8.0,9.767859703457585,0.07399585665640813,1.0,-0.09912089336897581,-0.14839257211271273
4250.0,13.0,8.5,10.15431644891776,0.06059518168902822,1.0,-0.09334887679787146,-0.13835490217677185
4251.0,12.0,8.5,10.153440055234583,0.22818719052019396,1.0,-0.09337426826790537,-0.13819664986093416
4252.0,13.0,9.0,10.581986734070695,0.048249125514577634,1.0,-0.08920723945755303,-0.129749190896604
4253.0,11.0,7.5,9.2529399064556,0.19715845960102898,1.0,-0.10120025732090396,-0.15199170634310918
4254.0,12.0,8.0,9.689907436395165,0.10454355918907138,1.0,-0.09709457146774945,-0.14444822066861274
4255.0,11.0,7.5,9.257615478431298,0.27152250680644324,1.0,-0.10187740531284363,-0.153364790407265
4256.0,12.0,8.0,9.637466893869224,0.10727487874794531,1.0,-0.0953802199499676,-0.14287136532551342
4257.0,12.0,7.5,9.333032776089432,0.11577016003803073,1.0,-0.10392746503767754,-0.1548235209013017
4258.0,12.0,8.0,9.743543826127171,0.09210988695648573,1.0,-0.09889228546846889,-0.145899375324188
4259.0,13.0,7.5,9.413690384729854,0.08427990251966753,1.0,-0.10708390957902535,-0.15759428930908445
4260.0,13.0,8.0,9.753926501388763,0.06947439745029402,1.0,-0.09928337903225043,-0.14656723682546918
4261.0,13.0,8.5,10.145742378773319,0.05740853738222456,1.0,-0.09359106544664134,-0.13716390520900978
4262.0,12.0,8.5,10.004573610922137,0.0826352687060888,1.0,-0.08868521647961125,-0.13070274535297002
4263.0,12.0,8.5,10.097075475548552,0.14055019616457412,1.0,-0.09170349058037978,-0.13491108501350466
4264.0,13.0,8.5,10.143997985206587,0.055037594476420426,1.0,-0.09334072201370745,-0.13637287544391213
4265.0,13.0,9.0,10.532944667744902,0.044492561939993666,1.0,-0.08778909097326797,-0.12671463923252513
4266.0,12.0,7.5,9.41439385808479,0.12005077975586817,1.0,-0.10623631704673143,-0.1577429886756535
4267.0,12.0,7.5,9.342625335908034,0.12368489598119317,1.0,-0.10398708532578091,-0.1563264086777328
4268.0,12.0,7.5,9.259103660173619,0.05867049799484357,1.0,-0.101440512711565,-0.15232516670260898
4269.0,12.0,7.5,9.343614239618546,0.06303875427391196,1.0,-0.10345694692103317,-0.1559922691238425
4270.0,12.0,8.0,9.827625135047303,0.18635177613171386,1.0,-0.10099089103518655,-0.14997642816051013
4271.0,12.0,7.5,9.191832926197144,0.059882170020613606,1.0,-0.09922988193283974,-0.15011116086946916
4272.0,12.0,7.5,9.343898272571893,0.06114568322242908,1.0,-0.10401527406788826,-0.1567096850986412
4273.0,12.0,7.5,9.348380892553052,0.12315768449392445,1.0,-0.10371940486446848,-0.15663818580607836
4274.0,12.0,7.5,9.369594352585603,0.11830841559564162,1.0,-0.10444586421929682,-0.15910180847419414
4275.0,12.0,8.0,9.765428813523496,0.18820605286723913,1.0,-0.09902657298891657,-0.1482760450596618
4276.0,12.0,7.5,9.260151765696902,0.055295428859036135,1.0,-0.10146015458878149,-0.15265402615527257
4277.0,12.0,7.5,9.275070441911325,0.10627470292940008,1.0,-0.10157575193390096,-0.15337441723815326
4278.0,12.0,8.0,9.693691780576028,0.12797196634465458,1.0,-0.09686611980552039,-0.14427249613064708
4279.0,13.0,7.5,9.417529899151573,0.09306228853504356,1.0,-0.10594261166588231,-0.15676133931674546
4280.0,13.0,8.0,9.826143480602553,0.06816155798821633,1.0,-0.10095408653269686,-0.14966053094585957
4281.0,13.0,7.5,9.603252516794592,0.17183399924914772,1.0,-0.11224569869410626,-0.16389259978776716
4282.0,13.0,8.0,9.893006379589666,0.13740762579043364,1.0,-0.10312748247419096,-0.15135376196231234
4283.0,13.0,8.0,9.9118079768433,0.131885004019681,1.0,-0.1037417533280237,-0.15349689345868528
4284.0,13.0,8.5,10.266648659677879,0.10555394407441088,1.0,-0.09695423972029808,-0.14273957033509607
4285.0,13.0,8.5,10.21231316798598,0.09964555252092905,1.0,-0.09525864992404921,-0.14069942092683738
4286.0,13.0,8.5,10.324566897632453,0.1543124035827129,1.0,-0.09894395854152267,-0.1445264460524015
4287.0,13.0,9.0,10.674777360620425,0.12423978402524043,1.0,-0.09210714721894898,-0.13393824628053017
4288.0,13.0,8.5,10.20765968178389,0.06051517593673375,1.0,-0.09522760605010293,-0.1402242402145442
4289.0,13.0,8.0,9.964382588398342,0.13488540091650636,1.0,-0.10546281998615208,-0.15343905555230153
4290.0,13.0,8.5,10.312667886128748,0.10762208888401387,1.0,-0.09855101548979213,-0.14336833939163857
4291.0,14.0,8.5,10.323613357749396,0.08011427134916058,1.0,-0.0989574369150315,-0.14389944196751395
4292.0,14.0,8.5,10.382742907763236,0.07966120693255634,1.0,-0.1008910100922924,-0.14569254244380195
4293.0,14.0,9.0,10.72178798243795,0.06542445540421685,1.0,-0.09367646459033334,-0.13542024535700722
4294.0,14.0,9.5,11.11305739725297,0.05221619849655342,1.0,-0.08838257355630473,-0.12622993402525245
4295.0,13.0,7.5,9.604614393400285,0.08754020009009882,1.0,-0.11264635071713493,-0.16498034286944194
4296.0,13.0,7.5,9.509943678774748,0.08797080520887268,1.0,-0.10979923840870606,-0.16200833001657905
4297.0,13.0,7.5,9.439668494330201,0.09881739401822687,1.0,-0.10707511756100288,-0.1609273577900304
4298.0,13.0,8.0,9.982067384239972,0.1285086670391,1.0,-0.10628719034655394,-0.15596583696448937
4299.0,13.0,7.5,9.419904456675093,0.0884465323359821,1.0,-0.10700974533751705,-0.15886132344594361
4300.0,13.0,7.5,9.433682350443194,0.09496692195523329,1.0,-0.10747725391236031,-0.16077870551116932
4301.0,13.0,7.5,9.518893477695919,0.08676965496502523,1.0,-0.10962123973682315,-0.16225778727457027
4302.0,13.0,8.0,9.90356606779553,0.12406127384295199,1.0,-0.1038801685830616,-0.1532482768340201
4303.0,14.0,7.5,9.606479764824394,0.14261931401316238,1.0,-0.11288400036177461,-0.1640124296190341
4304.0,14.0,8.0,9.909463446256378,0.10717799790072914,1.0,-0.10409978231420826,-0.15356751215552214
4305.0,14.0,7.5,9.791051757843645,0.1373562301668876,1.0,-0.11821899191294656,-0.16759008905701522
4306.0,14.0,8.0,10.057265211581047,0.10322945029617606,1.0,-0.10865102326690074,-0.15718405846047187
4307.0,14.0,8.5,10.395979664826138,0.07704398785535438,1.0,-0.10140074132621373,-0.14786922332961097
4308.0,14.0,8.5,10.223533503288001,0.07721713002949701,1.0,-0.09564576435510148,-0.1417115836937379
4309.0,14.0,8.5,10.384835183953047,0.08002739801221145,1.0,-0.10079434996126826,-0.14615846810044483
4310.0,14.0,9.0,10.730891720869709,0.05755183455114746,1.0,-0.09384528618853154,-0.13648061960300187
4311.0,14.0,8.0,10.035509412946155,0.10720709233731754,1.0,-0.10762150460110832,-0.15405134722381475
4312.0,14.0,8.0,10.212703446557393,0.19421351656777347,1.0,-0.11338468799685496,-0.15990569231436508
4313.0,14.0,8.5,10.463687707876398,0.14993265814626822,1.0,-0.10330259147526105,-0.14906589428226155
4314.0,14.0,8.5,10.509956234115359,0.15292761979629274,1.0,-0.10476275069708232,-0.14881288018775543
4315.0,14.0,9.0,10.83264744266174,0.11871604819237747,1.0,-0.09710436533367962,-0.13978043014808855
4316.0,14.0,9.5,11.202077314035112,0.09162517858644355,1.0,-0.09107408894756444,-0.130276071186471
4317.0,14.0,9.0,10.821585609905798,0.06372955014493979,1.0,-0.09686706800677007,-0.1385663619149965
4318.0,14.0,9.0,10.77020383823349,0.06501600955058962,1.0,-0.09531997860203288,-0.13684815261868877
4319.0,14.0,9.0,10.873931215588732,0.12066682159748904,1.0,-0.09848648523214336,-0.14010285698953442
4320.0,15.0,9.0,10.939225593561819,0.08726859681270577,1.0,-0.10061396654169408,-0.14181662485202742
4321.0,15.0,9.5,11.289933019107748,0.07129914448910359,1.0,-0.09394692310938492,-0.13284285541743887
4322.0,15.0,10.0,11.648567616926503,0.05711799596630505,1.0,-0.08771755562939952,-0.12327864949563119
4323.0,11.0,6.5,8.6068324969434,0.15470691821493768,1.0,-0.11666407560919338,-0.18029963762635962
4324.0,12.0,6.5,8.582832011833071,0.11838733780631486,1.0,-0.11662097318229535,-0.17861319187285063
4325.0,11.0,6.5,8.500244390105564,0.14713014191517182,1.0,-0.11264906177820376,-0.17770533939937122
4326.0,12.0,7.0,8.99923362520235,0.08091627036751081,1.0,-0.11087334539456382,-0.16922301431881143
4327.0,12.0,6.0,8.3094010767585,0.18630168449751022,1.0,-0.1250000042094119,-0.19591327886068327
4328.0,12.0,6.5,8.631190527645547,0.13665464259601293,1.0,-0.11671058475777205,-0.18194686832748716
4329.0,12.0,7.0,9.02092967270899,0.09817133146601087,1.0,-0.11092855998511597,-0.17103486452660807
4330.0,12.0,7.5,9.449918234618146,0.12247048819308787,1.0,-0.10669907084061069,-0.16189988923897058
4331.0,12.0,6.5,8.481783273020078,0.12080261870255149,1.0,-0.11355339474720712,-0.17698012769672852
4332.0,11.0,6.5,8.498910775134112,0.1494265319124114,1.0,-0.1133735149627465,-0.17864377807380769
4333.0,12.0,7.0,9.017028059708665,0.09453230019158103,1.0,-0.11149194637491726,-0.17140085982192027
4334.0,11.0,6.5,8.397940165040001,0.14194989549772435,1.0,-0.10940436287254753,-0.1757801897777041
4335.0,12.0,7.0,8.914100613015012,0.08289175691280166,1.0,-0.10824777668823019,-0.16774137906663303
4336.0,12.0,7.0,8.926992333357383,0.08998586835506506,1.0,-0.10802707650496593,-0.16859754913558203
4337.0,12.0,7.5,9.374137998270207,0.11900023080658566,1.0,-0.10436327403412946,-0.16001562269339986
4338.0,13.0,6.5,8.867190248709798,0.18933411239917622,1.0,-0.12499999939879734,-0.1865098745086697
4339.0,13.0,7.0,9.118534169856988,0.14133354458830497,1.0,-0.1145670139248455,-0.1732132489423714
4340.0,13.0,7.5,9.459671171380073,0.1042964360189052,1.0,-0.10704773313052442,-0.1626995226772829
4341.0,13.0,8.0,9.852240335598358,0.07609869227907232,1.0,-0.10143681072942456,-0.153519687066048
4342.0,12.0,7.0,9.00301605236724,0.10241645343554598,1.0,-0.10983509925642987,-0.1678569720486325
4343.0,12.0,7.5,9.3841545956773,0.0663669213534963,1.0,-0.10422221645536572,-0.16060208394800893
4344.0,12.0,7.5,9.4384877134368,0.07200320204432892,1.0,-0.1059717989129583,-0.15970501565064568
4345.0,12.0,8.0,9.840613617952913,0.09406224173834965,1.0,-0.10088444669514186,-0.1514711627233053
4346.0,12.0,7.5,9.439783984646265,0.06997905430952203,1.0,-0.10659376539477879,-0.1605433999369747
4347.0,12.0,7.5,9.376846911882556,0.06450049751727777,1.0,-0.10456910912496913,-0.16013955603392868
4348.0,12.0,7.5,9.353324071390675,0.06700918601935804,1.0,-0.103338316079608,-0.15652975948688247
4349.0,12.0,8.0,9.772502666116852,0.0924177358944259,1.0,-0.09876347352745275,-0.1488726355124453
4350.0,12.0,7.5,9.366774590145099,0.06703389395014643,1.0,-0.10375222702118493,-0.158539643217869
4351.0,12.0,8.0,9.780431911516866,0.09236342677749479,1.0,-0.09901570049838876,-0.14991527377298564
4352.0,13.0,7.5,9.51943548571634,0.10646433964945407,1.0,-0.10857352890518177,-0.16091574321575725
4353.0,13.0,7.5,9.539457404116547,0.10246734927193954,1.0,-0.10968988041842098,-0.1641098846451388
4354.0,13.0,8.0,9.858600914304978,0.0717373184369063,1.0,-0.10150620304016146,-0.15316274318736947
4355.0,13.0,8.0,9.907487493346052,0.0774335681797511,1.0,-0.10305144874007299,-0.1529939736798442
4356.0,13.0,8.5,10.278312016700506,0.05376872088656615,1.0,-0.0968579407953072,-0.14414996736142666
4357.0,12.0,8.0,9.888894863328373,0.1031068254116635,1.0,-0.10253894177058502,-0.1509237561820411
4358.0,12.0,8.5,10.267935387199065,0.15426007963034305,1.0,-0.09664919920558104,-0.142921505178553
4359.0,12.0,8.0,9.893089364830645,0.1408881988790217,1.0,-0.10316501132014058,-0.1520059158609407
4360.0,12.0,8.5,10.217181757676414,0.18777897902716617,1.0,-0.09509248389939448,-0.1412823335990122
4361.0,12.0,8.0,9.821308704886688,0.04879633501072245,1.0,-0.10045389338405661,-0.14895668414237845
4362.0,12.0,8.5,10.21179250811686,0.14748169600630215,1.0,-0.09492683751037836,-0.14061626496387938
4363.0,13.0,8.5,10.33398071346067,0.10354775965047056,1.0,-0.09879594686060204,-0.14529516774961082
4364.0,13.0,8.5,10.378510687629117,0.056136308845158495,1.0,-0.10026219090147342,-0.14545389800517092
4365.0,13.0,9.0,10.729511344278873,0.08136110090233292,1.0,-0.0935023874240794,-0.13640707192859772
4366.0,12.0,7.5,9.432350463902916,0.07047971729476331,1.0,-0.10635439398048581,-0.15950391674698405
4367.0,12.0,8.0,9.837041395223155,0.1370044225814074,1.0,-0.10128682319078076,-0.15126594958066852
4368.0,12.0,7.5,9.270035913074551,0.059037202983108356,1.0,-0.10136021331204444,-0.15336540133824306
4369.0,12.0,7.5,9.286679049675653,0.1286457986832854,1.0,-0.10239130261519376,-0.15574672936410275
4370.0,12.0,7.5,9.338544738720248,0.13162399650946055,1.0,-0.10411193638330535,-0.1555163813327739
4371.0,12.0,8.0,9.7013028035077,0.14159870100623748,1.0,-0.09709713488401053,-0.14538725403256073
4372.0,12.0,7.5,9.441362472143084,0.06807003839842227,1.0,-0.10724593674358132,-0.16146770245162512
4373.0,12.0,7.5,9.360344551905914,0.06554938242277783,1.0,-0.10411138783369216,-0.15826714778286996
4374.0,12.0,8.0,9.776595303507168,0.13737508624683278,1.0,-0.09939614454686044,-0.14966035224480193
4375.0,13.0,7.5,9.515163509867396,0.10319506288442222,1.0,-0.10902323973476287,-0.16111179658941704
4376.0,13.0,8.0,9.90669274734582,0.0751005451764051,1.0,-0.1035393353890796,-0.15344435818963342
4377.0,13.0,7.5,9.526053336339167,0.0992933809585847,1.0,-0.1098641004146221,-0.1630936151289079
4378.0,13.0,8.0,9.851113105876617,0.06961631393706207,1.0,-0.10178230884810942,-0.15257602713483562
4379.0,13.0,8.0,9.900855000992223,0.07558222522213845,1.0,-0.10335620454132691,-0.15262045813345956
4380.0,13.0,8.5,10.27404522206698,0.05243965990893936,1.0,-0.09717244537903053,-0.14380238691989836
4381.0,12.0,7.5,9.309761449508036,0.06162366685843741,1.0,-0.10188728136377376,-0.1582313159694147
4382.0,12.0,8.0,9.770508289556878,0.13766115333589476,1.0,-0.09872557256836186,-0.1483253413949913
4383.0,12.0,7.5,9.30229106842334,0.059852175664768525,1.0,-0.10220792913914957,-0.15769074242925962
4384.0,12.0,7.5,9.272667408881855,0.062312502877027796,1.0,-0.10079226188183017,-0.1532438727395499
4385.0,12.0,8.0,9.705682033053495,0.13723776796546433,1.0,-0.09667434642235545,-0.14569563181109682
4386.0,12.0,7.5,9.152558181285677,0.05162622393785436,1.0,-0.0969359918926265,-0.1499148468917228
4387.0,12.0,8.0,9.644433243105912,0.08291809355876281,1.0,-0.0948229319268096,-0.1427962161522577
4388.0,13.0,7.5,9.418155199532455,0.09729288213891592,1.0,-0.10551218515381597,-0.1564144425385361
4389.0,13.0,8.0,9.788917311127852,0.06644420628731859,1.0,-0.09933154695872758,-0.15048108550199643
4390.0,13.0,8.0,9.828636987636417,0.07184148665398665,1.0,-0.10062906528093984,-0.14959412189818935
4391.0,13.0,8.5,10.215239663795094,0.0504574350381465,1.0,-0.09493154632170306,-0.1409732990894185
4392.0,12.0,8.0,9.75631882899996,0.04614647256650879,1.0,-0.09840802381319842,-0.1468565041724732
4393.0,12.0,8.5,10.157909419013352,0.18489346670610177,1.0,-0.09325116594040078,-0.13830065377515313
4394.0,12.0,8.5,10.101880029826816,0.14601380368244282,1.0,-0.09159050006388864,-0.13517156418878773
4395.0,13.0,8.5,10.314717201878219,0.0529474394485929,1.0,-0.09831967828652707,-0.14324868607628752
4396.0,13.0,9.0,10.678132076861202,0.08024868455924955,1.0,-0.091949852724682,-0.13409949057020623
4397.0,12.0,7.0,9.205833286598958,0.16455032144627801,1.0,-0.1171844168704542,-0.17337618061453458
4398.0,13.0,7.5,9.62257846569719,0.1002708573231213,1.0,-0.11225627479270128,-0.16528592406782022
4399.0,13.0,8.0,9.98744609539125,0.1328018096632859,1.0,-0.10602353794196323,-0.15608961036222327
4400.0,12.0,7.0,8.997090665092617,0.1544813998822948,1.0,-0.11095859337684678,-0.1689211175335202
4401.0,13.0,7.5,9.436974555462687,0.09081672236677257,1.0,-0.107118839289825,-0.1603487520455463
4402.0,13.0,7.0,9.20523033940353,0.13398606876474187,1.0,-0.1178919036067233,-0.17419800804184482
4403.0,13.0,7.5,9.534438062721431,0.09870177594929871,1.0,-0.11014898731379016,-0.16418813155639828
4404.0,13.0,7.5,9.449036319347902,0.09388696929304627,1.0,-0.10692774627485031,-0.1612304783075719
4405.0,13.0,7.5,9.529201038649404,0.0923103227515045,1.0,-0.10948633516943652,-0.16271734998305704
4406.0,13.0,8.0,9.913676829409843,0.12895714628460497,1.0,-0.10379147197433634,-0.1539261088864764
4407.0,14.0,7.0,9.436193274774245,0.19749582692198286,1.0,-0.1249999906764621,-0.17864481919218914
4408.0,14.0,7.5,9.62703731871933,0.14994561426010725,1.0,-0.11293389112580705,-0.16561331512958113
4409.0,14.0,7.5,9.710851214005029,0.14692734570201688,1.0,-0.11541840853195393,-0.16679988329223067
4410.0,14.0,8.0,9.994651304681673,0.1108334883614753,1.0,-0.10628153728770799,-0.15652917989580978
4411.0,14.0,8.0,10.0642966708051,0.10861169659338898,1.0,-0.10842430999391264,-0.1576034270940968
4412.0,14.0,8.5,10.403115237024796,0.08119486831963565,1.0,-0.1012358723014973,-0.1484195187086092
4413.0,13.0,8.5,10.270113376797623,0.10138944513804637,1.0,-0.09683923080228969,-0.1426255626387819
4414.0,13.0,8.5,10.276732563828167,0.10150733532259773,1.0,-0.09703990066422914,-0.14347946841073525
4415.0,14.0,8.0,10.042227067736006,0.1122491189932873,1.0,-0.10739225743258272,-0.15447598604572985
4416.0,14.0,8.5,10.391718951155159,0.08397208323225544,1.0,-0.10062408449514636,-0.14670199573926673
4417.0,14.0,8.5,10.347523883578903,0.0783091056795268,1.0,-0.09926214519054152,-0.146402513249231
4418.0,14.0,8.5,10.44941930117666,0.08229523808857625,1.0,-0.10249964477189524,-0.14765986330868094
4419.0,14.0,9.0,10.785156948884927,0.05902352795436034,1.0,-0.09527272833278995,-0.13850587459054994
4420.0,14.0,9.0,10.87428636531275,0.061583284745962315,1.0,-0.0982090991864955,-0.13995199607572867
4421.0,14.0,9.5,11.204356316355268,0.042725152553800994,1.0,-0.09088949997742016,-0.13043582100673043
4422.0,12.0,9.0,10.677346564759276,0.2590477336725469,1.0,-0.09188348826495285,-0.13427295694512115
4423.0,12.0,9.0,10.630686212169579,0.26578036853420156,1.0,-0.09048871382137873,-0.13203596736529238
4424.0,13.0,9.0,10.777498131094905,0.12300004658141978,1.0,-0.09513140541438403,-0.13771007336715788
4425.0,13.0,9.5,11.159230779724902,0.13428579791915526,1.0,-0.0895381984421579,-0.12850234411069528
4426.0,13.0,8.0,9.965575930759368,0.0711085451943009,1.0,-0.10539824259340864,-0.15362524236701733
4427.0,13.0,8.0,9.898988073770036,0.07247568077826522,1.0,-0.1033878172268567,-0.15223904753841513
4428.0,13.0,8.0,9.97522003253745,0.0756068225322219,1.0,-0.10528554884612328,-0.15417432918510499
4429.0,13.0,8.0,9.994732295648038,0.06803118468768382,1.0,-0.10592727987792386,-0.15615593270588066
4430.0,13.0,8.5,10.391671663823741,0.1013871673676314,1.0,-0.10068740234681063,-0.14673444996399074
4431.0,13.0,8.0,9.83448428334045,0.07394919671519057,1.0,-0.10139036808255933,-0.15071978487265852
4432.0,13.0,8.0,9.975310513628399,0.07347762932303262,1.0,-0.10581387844314744,-0.15474789378122597
4433.0,13.0,8.0,9.905063030468453,0.07034589163282007,1.0,-0.1031595244634908,-0.15260650587916286
4434.0,13.0,8.5,10.332637998327474,0.0995303160762101,1.0,-0.09890305635679224,-0.1450322126589016
4435.0,14.0,8.0,10.05095445753271,0.113331911002631,1.0,-0.10767670869674428,-0.155185085445942
4436.0,14.0,8.0,10.144579126004276,0.10682141039122328,1.0,-0.1109517971020983,-0.15926547891934414
4437.0,14.0,8.5,10.45624690508466,0.08261672251458119,1.0,-0.10272017154849403,-0.14829488711401775
4438.0,14.0,8.5,10.470324030839139,0.0749247828910437,1.0,-0.10318678981230535,-0.14951330326137074
4439.0,14.0,9.0,10.83894578298862,0.057562326663811884,1.0,-0.09700963822954267,-0.1402839159979316
4440.0,14.0,9.0,10.87955464026058,0.061540655704791974,1.0,-0.09837021198484366,-0.14048347517958085
4441.0,14.0,9.0,10.838360989713868,0.11505604125186354,1.0,-0.09707179053395894,-0.13986509981563297
4442.0,14.0,9.0,10.888431078201355,0.11260206158035943,1.0,-0.09867654520955972,-0.1410174860801473
4443.0,14.0,9.5,11.249215147047952,0.0899317187040361,1.0,-0.09237000423358331,-0.13189627637502715
